Rule_ID,Recon_Code,ZONE,STATE,LOCATION,PRODUCT,SUB_PRODUCT,BUSINESS_TYPE,SUB_LINE,INSURER_NAME,INFLOW
RAW_000099,AP32W122P,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,RO/RN,PKG,CHOLA,"40.00%{NT(W/O CPA -2% Less - Hero),40.00%{NT(W/O CPA -2% Less - TVS),40.00%{NT(W/O CPA -2% Less - SUZUKI),40.00%{NT(W/O CPA -2% Less - Yamaha),37.50%{NT(W/O CPA -2% Less - Honda),37.50%{NT(W/O CPA -2% Less - Bajaj),37.50%{NT(W/O CPA -2% Less - Others)"
RAW_000100,AP32W122T,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,RO/RN,TP,CHOLA,"30.00%{NT(W/O CPA -2% Less - Hero),30.00%{NT(W/O CPA -2% Less - TVS),30.00%{NT(W/O CPA -2% Less - SUZUKI),30.00%{NT(W/O CPA -2% Less - Yamaha),27.50%{NT(W/O CPA -2% Less - Honda),27.50%{NT(W/O CPA -2% Less - Bajaj),27.50%{NT(W/O CPA -2% Less - Others)"
RAW_000101,AP3PR142P,SOUTH,ANDHARA PRADESH,ROAP,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,CHOLA,"30.00%{OD(W/O CPA -2% Less - Above 1500CC),27.50%{OD(W/O CPA -2% Less - Upto 1000CC),27.50%{OD(W/O CPA -2% Less - Above 1000CC to 1500CC)"
RAW_000102,AP3MI322P,SOUTH,ANDHARA PRADESH,ROAP,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,CHOLA,45.00%{NT(W/O CPA -2% Less)
RAW_000103,AP3MI322T,SOUTH,ANDHARA PRADESH,ROAP,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,CHOLA,20.00%{NT(W/O CPA -2% Less)
RAW_000104,AP32W101P,SOUTH,ANDHARA PRADESH,ROAP,2W,BIKE,NEW(1+5),PKG,CHOLA,"40.00%{NT(W/O CPA -2% Less - SUZUKI - Upto 150cc),40.00%{NT(W/O CPA -2% Less - SUZUKI - >150cc-350cc),38.50%{NT(W/O CPA -2% Less - Hero - Upto 150cc),38.50%{NT(W/O CPA -2% Less - Hero - >150cc-350cc),31.00%{NT(W/O CPA -2% Less - Yamaha - Upto 150cc),31.00%{NT(W/O CPA -2% Less - Yamaha - >150cc-350cc),27.00%{NT(W/O CPA -2% Less - TVS - Upto 150cc),27.00%{NT(W/O CPA -2% Less - TVS - >150cc-350cc),17.00%{NT(W/O CPA -2% Less - Honda - Upto 150cc)"
RAW_000105,AP3PC162P,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV 3W-EV,RO/RN,PKG,CHOLA,17.50%{NT(W/O CPA -2% Less)
RAW_000106,AP3PC162T,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV 3W-EV,RO/RN,TP,CHOLA,12.50%{NT(W/O CPA -2% Less)
RAW_000107,AP3GC232P,SOUTH,ANDHARA PRADESH,ROAP,GCV,GCV 3W-EV,RO/RN,PKG,CHOLA,37.00%{NT(W/O CPA -2% Less)
RAW_000108,AP3GC232T,SOUTH,ANDHARA PRADESH,ROAP,GCV,GCV 3W-EV,RO/RN,TP,CHOLA,32.00%{NT(W/O CPA -2% Less)
RAW_000109,AP1PC152P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,PCV,PCV 3W,RO/RN,PKG,FUTURE,"47.50%{NT,19.50%{OD"
RAW_000110,AP1GC242P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,FUTURE,"55.00%{NT(Except Bolero),19.50%{OD(Except Bolero)"
RAW_000111,AP1GC252P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,FUTURE,"35.00%{NT(Except Bolero),19.50%{OD(Except Bolero)"
RAW_000112,AP1GC222P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,GCV 3W,RO/RN,PKG,FUTURE,"25.00%{NT,19.50%{OD"
RAW_000113,AP1PC152T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,PCV,PCV 3W,RO/RN,TP,FUTURE,47.50%{NT
RAW_000114,AP1GC252T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,FUTURE,35.00%{NT(Except Bolero)
RAW_000115,AP1GC262P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,FUTURE,"25.00%{NT,19.50%{OD"
RAW_000116,AP1GC262T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,FUTURE,25.00%{NT
RAW_000117,AP1MI322P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,FUTURE,"50.00%{NT,19.50%{OD"
RAW_000118,AP1MI322T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,FUTURE,50.00%{NT
RAW_000119,AP1PC192P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,PKG,FUTURE,"30.00%{NT,19.50%{OD"
RAW_000120,AP1PC192T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,TP,FUTURE,30.00%{NT
RAW_000121,AP1GC242T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - UPTO 2500 GVW,RO/RN,TP,FUTURE,55.00%{NT(Except Bolero)
RAW_000122,AP1GC222T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,GCV 3W,RO/RN,TP,FUTURE,25.00%{NT
RAW_000123,AP2PC152P,SOUTH,ANDHARA PRADESH,VIZAG,PCV,PCV 3W,RO/RN,PKG,FUTURE,"47.50%{NT,19.50%{OD"
RAW_000124,AP2GC242P,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,FUTURE,"55.00%{NT(Except Bolero),19.50%{OD(Except Bolero)"
RAW_000125,AP2GC252P,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,FUTURE,"35.00%{NT(Except Bolero),19.50%{OD(Except Bolero)"
RAW_000126,AP2GC222P,SOUTH,ANDHARA PRADESH,VIZAG,GCV,GCV 3W,RO/RN,PKG,FUTURE,"25.00%{NT,19.50%{OD"
RAW_000127,AP2PC152T,SOUTH,ANDHARA PRADESH,VIZAG,PCV,PCV 3W,RO/RN,TP,FUTURE,47.50%{NT
RAW_000128,AP2GC252T,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,FUTURE,35.00%{NT(Except Bolero)
RAW_000129,AP2GC262P,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,FUTURE,"25.00%{NT,19.50%{OD"
RAW_000130,AP2GC262T,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,FUTURE,25.00%{NT
RAW_000131,AP2MI322P,SOUTH,ANDHARA PRADESH,VIZAG,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,FUTURE,"50.00%{NT,19.50%{OD"
RAW_000132,AP2MI322T,SOUTH,ANDHARA PRADESH,VIZAG,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,FUTURE,50.00%{NT
RAW_000133,AP2PC192P,SOUTH,ANDHARA PRADESH,VIZAG,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,PKG,FUTURE,"30.00%{NT,19.50%{OD"
RAW_000134,AP2PC192T,SOUTH,ANDHARA PRADESH,VIZAG,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,TP,FUTURE,30.00%{NT
RAW_000135,AP2GC242T,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - UPTO 2500 GVW,RO/RN,TP,FUTURE,55.00%{NT(Except Bolero)
RAW_000136,AP2GC222T,SOUTH,ANDHARA PRADESH,VIZAG,GCV,GCV 3W,RO/RN,TP,FUTURE,25.00%{NT
RAW_000137,AP3PC152P,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV 3W,RO/RN,PKG,FUTURE,"47.50%{NT,19.50%{OD"
RAW_000138,AP3GC242P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,FUTURE,"55.00%{NT(Except Bolero),19.50%{OD(Except Bolero)"
RAW_000139,AP3GC252P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,FUTURE,"35.00%{NT(Except Bolero),19.50%{OD(Except Bolero)"
RAW_000140,AP3GC222P,SOUTH,ANDHARA PRADESH,ROAP,GCV,GCV 3W,RO/RN,PKG,FUTURE,"25.00%{NT,19.50%{OD"
RAW_000141,AP3PC152T,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV 3W,RO/RN,TP,FUTURE,47.50%{NT
RAW_000142,AP3GC252T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,FUTURE,35.00%{NT(Except Bolero)
RAW_000143,AP3GC262P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,FUTURE,"25.00%{NT,19.50%{OD"
RAW_000144,AP3GC262T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,FUTURE,25.00%{NT
RAW_000145,AP3MI322P,SOUTH,ANDHARA PRADESH,ROAP,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,FUTURE,"50.00%{NT,19.50%{OD"
RAW_000146,AP3MI322T,SOUTH,ANDHARA PRADESH,ROAP,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,FUTURE,50.00%{NT
RAW_000147,AP3PC192P,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,PKG,FUTURE,"30.00%{NT,19.50%{OD"
RAW_000148,AP3PC192T,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,TP,FUTURE,30.00%{NT
RAW_000149,AP3GC242T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - UPTO 2500 GVW,RO/RN,TP,FUTURE,55.00%{NT(Except Bolero)
RAW_000150,AP3GC222T,SOUTH,ANDHARA PRADESH,ROAP,GCV,GCV 3W,RO/RN,TP,FUTURE,25.00%{NT
RAW_000151,AP1GC282P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,LIBERTY,"25.00%{NT(>10Yrs),12.00%{NT(>5-10Yrs)"
RAW_000152,AP1PR142P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,LIBERTY,"27.00%{OD(NCB - DIESEL),27.00%{OD(DIESEL),27.00%{OD(NCB - PETROL),27.00%{OD(PETROL)"
RAW_000153,AP1PR142S,SOUTH,ANDHARA PRADESH,VIJAYAWADA,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,LIBERTY,"27.00%{OD(NCB),27.00%{OD"
RAW_000154,AP12W102P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,2W,BIKE,RO/RN,PKG,LIBERTY,43.00%{NT
RAW_000155,AP12W102S,SOUTH,ANDHARA PRADESH,VIJAYAWADA,2W,BIKE,RO/RN,SAOD,LIBERTY,48.00%{NT
RAW_000156,AP12W102T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,2W,BIKE,RO/RN,TP,LIBERTY,"50.00%{NT(>150-350CC),50.00%{NT(>75-150CC),32.00%{NT(>350CC)"
RAW_000157,AP12W122P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,2W,SCOOTER,RO/RN,PKG,LIBERTY,53.00%{NT
RAW_000158,AP12W122S,SOUTH,ANDHARA PRADESH,VIJAYAWADA,2W,SCOOTER,RO/RN,SAOD,LIBERTY,53.00%{NT
RAW_000159,AP12W122T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,2W,SCOOTER,RO/RN,TP,LIBERTY,60.00%{NT(>75-150CC)
RAW_000160,AP1GC282T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,LIBERTY,"28.00%{NT(>10Yrs),17.00%{NT(>5-10Yrs)"
RAW_000161,AP1GC292T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,LIBERTY,"27.00%{NT(>10Yrs),16.00%{NT(>5-10Yrs)"
RAW_000162,AP1GC252T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,LIBERTY,"30.00%{NT(>1-5Yrs),30.00%{NT(>10Yrs),30.00%{NT(>5-10Yrs)"
RAW_000163,AP1GC262T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,LIBERTY,"24.00%{NT(>5-10Yrs),18.00%{NT(>10Yrs),16.00%{NT(>1-5Yrs)"
RAW_000164,AP1GC222T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,GCV 3W,RO/RN,TP,LIBERTY,"52.00%{NT(>5-10Yrs),48.00%{NT(>10Yrs),47.00%{NT(>1-5Yrs)"
RAW_000165,AP1MI322P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,LIBERTY,"30.00%{NT(>1-5Yrs),30.00%{NT(>10Yrs),30.00%{NT(>5-10Yrs),30.00%{NT(NEW)"
RAW_000166,AP1MI322T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,LIBERTY,"30.00%{NT(>1-5Yrs),30.00%{NT(>10Yrs),30.00%{NT(>5-10Yrs)"
RAW_000167,AP1PC152P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,PCV,PCV 3W,RO/RN,PKG,LIBERTY,"59.00%{NT(>10Yrs),56.00%{NT(>5-10Yrs),47.00%{NT(>1-5Yrs),33.00%{NT(NEW)"
RAW_000168,AP1PC152T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,PCV,PCV 3W,RO/RN,TP,LIBERTY,"60.00%{NT(>10Yrs),57.00%{NT(>5-10Yrs),49.00%{NT(>1-5Yrs)"
RAW_000169,AP1PR142T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,LIBERTY,"50.00%{NT(>1500CC - PETROL),31.00%{NT(>1500CC - CNG),28.00%{NT(>1000CC TO <1500CC - PETROL),11.00%{NT(>1500CC - DIESEL),11.00%{NT(<1000CC - PETROL)"
RAW_000170,AP1GC242T,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - UPTO 2500 GVW,RO/RN,TP,LIBERTY,"66.00%{NT(>5-10Yrs),63.00%{NT(>10Yrs),62.00%{NT(>1-5Yrs)"
RAW_000171,AP1GC252P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,LIBERTY,"30.00%{NT(>1-5Yrs),30.00%{NT(>10Yrs),30.00%{NT(>5-10Yrs)"
RAW_000172,AP1GC222P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,GCV 3W,RO/RN,PKG,LIBERTY,"51.00%{NT(>5-10Yrs),47.00%{NT(>10Yrs),44.00%{NT(>1-5Yrs),29.00%{NT(NEW)"
RAW_000173,AP1GC242P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,LIBERTY,"64.00%{NT(>5-10Yrs),62.00%{NT(>10Yrs),59.00%{NT(>1-5Yrs),47.00%{NT(NEW)"
RAW_000174,AP1GC292P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,LIBERTY,"23.00%{NT(>10Yrs),7.00%{NT(>5-10Yrs)"
RAW_000175,AP1GC262P,SOUTH,ANDHARA PRADESH,VIJAYAWADA,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,LIBERTY,"24.00%{NT(>5-10Yrs),18.00%{NT(>10Yrs),17.00%{NT(>1-5Yrs)"
RAW_000176,AP2GC282P,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,LIBERTY,"38.00%{NT(>10Yrs),28.00%{NT(>5-10Yrs),9.00%{NT(>1-5Yrs)"
RAW_000177,AP2PR142P,SOUTH,ANDHARA PRADESH,VIZAG,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,LIBERTY,"27.00%{OD(NCB - DIESEL),27.00%{OD(DIESEL),27.00%{OD(NCB - PETROL),27.00%{OD(PETROL)"
RAW_000178,AP2PR142S,SOUTH,ANDHARA PRADESH,VIZAG,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,LIBERTY,"27.00%{OD(NCB),27.00%{OD"
RAW_000179,AP22W102P,SOUTH,ANDHARA PRADESH,VIZAG,2W,BIKE,RO/RN,PKG,LIBERTY,43.00%{NT
RAW_000180,AP22W102S,SOUTH,ANDHARA PRADESH,VIZAG,2W,BIKE,RO/RN,SAOD,LIBERTY,48.00%{NT
RAW_000181,AP22W102T,SOUTH,ANDHARA PRADESH,VIZAG,2W,BIKE,RO/RN,TP,LIBERTY,"50.00%{NT(>150-350CC),50.00%{NT(>75-150CC),32.00%{NT(>350CC)"
RAW_000182,AP22W122P,SOUTH,ANDHARA PRADESH,VIZAG,2W,SCOOTER,RO/RN,PKG,LIBERTY,53.00%{NT
RAW_000183,AP22W122S,SOUTH,ANDHARA PRADESH,VIZAG,2W,SCOOTER,RO/RN,SAOD,LIBERTY,53.00%{NT
RAW_000184,AP22W122T,SOUTH,ANDHARA PRADESH,VIZAG,2W,SCOOTER,RO/RN,TP,LIBERTY,60.00%{NT(>75-150CC)
RAW_000185,AP2GC282T,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,LIBERTY,"40.00%{NT(>10Yrs),34.00%{NT(>5-10Yrs),22.00%{NT(>1-5Yrs)"
RAW_000186,AP2GC292T,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,LIBERTY,"42.00%{NT(>10Yrs),33.00%{NT(>5-10Yrs),20.00%{NT(>1-5Yrs)"
RAW_000187,AP2GC252T,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,LIBERTY,"30.00%{NT(>1-5Yrs),30.00%{NT(>10Yrs),30.00%{NT(>5-10Yrs)"
RAW_000188,AP2GC262T,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,LIBERTY,"27.00%{NT(>5-10Yrs),21.00%{NT(>10Yrs),18.00%{NT(>1-5Yrs)"
RAW_000189,AP2GC222T,SOUTH,ANDHARA PRADESH,VIZAG,GCV,GCV 3W,RO/RN,TP,LIBERTY,"52.00%{NT(>5-10Yrs),48.00%{NT(>10Yrs),46.00%{NT(>1-5Yrs)"
RAW_000190,AP2MI322P,SOUTH,ANDHARA PRADESH,VIZAG,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,LIBERTY,"30.00%{NT(>1-5Yrs),30.00%{NT(>10Yrs),30.00%{NT(>5-10Yrs),30.00%{NT(NEW)"
RAW_000191,AP2MI322T,SOUTH,ANDHARA PRADESH,VIZAG,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,LIBERTY,"30.00%{NT(>1-5Yrs),30.00%{NT(>10Yrs),30.00%{NT(>5-10Yrs)"
RAW_000192,AP2PC152P,SOUTH,ANDHARA PRADESH,VIZAG,PCV,PCV 3W,RO/RN,PKG,LIBERTY,"59.00%{NT(>10Yrs),56.00%{NT(>5-10Yrs),47.00%{NT(>1-5Yrs),33.00%{NT(NEW)"
RAW_000193,AP2PC152T,SOUTH,ANDHARA PRADESH,VIZAG,PCV,PCV 3W,RO/RN,TP,LIBERTY,"60.00%{NT(>10Yrs),57.00%{NT(>5-10Yrs),49.00%{NT(>1-5Yrs)"
RAW_000194,AP2PR142T,SOUTH,ANDHARA PRADESH,VIZAG,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,LIBERTY,"56.00%{NT(>1500CC - PETROL),40.00%{NT(>1500CC - CNG),37.00%{NT(>1000CC TO <1500CC - PETROL),23.00%{NT(<1000CC - PETROL),22.00%{NT(>1500CC - DIESEL),13.00%{NT(>1000CC TO <1500CC - CNG)"
RAW_000195,AP2GC242T,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - UPTO 2500 GVW,RO/RN,TP,LIBERTY,"67.00%{NT(>5-10Yrs),64.00%{NT(>10Yrs),63.00%{NT(>1-5Yrs)"
RAW_000196,AP2GC252P,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,LIBERTY,"30.00%{NT(>1-5Yrs),30.00%{NT(>10Yrs),30.00%{NT(>5-10Yrs)"
RAW_000197,AP2GC222P,SOUTH,ANDHARA PRADESH,VIZAG,GCV,GCV 3W,RO/RN,PKG,LIBERTY,"51.00%{NT(>5-10Yrs),47.00%{NT(>10Yrs),44.00%{NT(>1-5Yrs),28.00%{NT(NEW)"
RAW_000198,AP2GC242P,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,LIBERTY,"65.00%{NT(>5-10Yrs),63.00%{NT(>10Yrs),60.00%{NT(>1-5Yrs),49.00%{NT(NEW)"
RAW_000199,AP2GC292P,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,LIBERTY,"37.00%{NT(>10Yrs),23.00%{NT(>5-10Yrs),8.00%{NT(>1-5Yrs)"
RAW_000200,AP2GC262P,SOUTH,ANDHARA PRADESH,VIZAG,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,LIBERTY,"26.00%{NT(>5-10Yrs),20.00%{NT(>10Yrs),19.00%{NT(>1-5Yrs)"
RAW_000201,AP3GC282P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,LIBERTY,19.00%{NT(>10Yrs) - (AP - 3 R)
RAW_000202,AP3PR142P,SOUTH,ANDHARA PRADESH,ROAP,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,LIBERTY,"27.00%{OD(NCB - DIESEL) - (AP - 3 R),27.00%{OD(DIESEL) - (AP - 3 R),27.00%{OD(NCB - PETROL) - (AP - 3 R),27.00%{OD(PETROL) - (AP - 3 R)"
RAW_000203,AP3PR142S,SOUTH,ANDHARA PRADESH,ROAP,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,LIBERTY,"27.00%{OD(NCB) - (AP - 3 R),27.00%{OD - (AP - 3 R)"
RAW_000204,AP32W102P,SOUTH,ANDHARA PRADESH,ROAP,2W,BIKE,RO/RN,PKG,LIBERTY,43.00%{NT - (AP - 3 R)
RAW_000205,AP32W102S,SOUTH,ANDHARA PRADESH,ROAP,2W,BIKE,RO/RN,SAOD,LIBERTY,48.00%{NT - (AP - 3 R)
RAW_000206,AP32W102T,SOUTH,ANDHARA PRADESH,ROAP,2W,BIKE,RO/RN,TP,LIBERTY,"40.00%{NT(>350CC) - (AP - 3 R),25.00%{NT(>150-350CC) - (AP - 3 R)"
RAW_000207,AP32W122P,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,RO/RN,PKG,LIBERTY,53.00%{NT - (AP - 3 R)
RAW_000208,AP32W122S,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,RO/RN,SAOD,LIBERTY,53.00%{NT - (AP - 3 R)
RAW_000209,AP32W122T,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,RO/RN,TP,LIBERTY,60.00%{NT(>75-150CC) - (AP - 3 R)
RAW_000210,AP3GC282T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,LIBERTY,"22.00%{NT(>10Yrs) - (AP - 3 R),10.00%{NT(>5-10Yrs) - (AP - 3 R)"
RAW_000211,AP3GC292T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,LIBERTY,"20.00%{NT(>10Yrs) - (AP - 3 R),9.00%{NT(>5-10Yrs) - (AP - 3 R)"
RAW_000212,AP3GC252T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,LIBERTY,"30.00%{NT(>1-5Yrs) - (AP - 3 KNO),30.00%{NT(>10Yrs) - (AP - 3 KNO),30.00%{NT(>5-10Yrs) - (AP - 3 KNO)"
RAW_000213,AP3GC262T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,LIBERTY,"21.00%{NT(>5-10Yrs) - (AP - 3 KNO),15.00%{NT(>10Yrs) - (AP - 3 KNO),12.00%{NT(>1-5Yrs) - (AP - 3 KNO)"
RAW_000214,AP3GC222T,SOUTH,ANDHARA PRADESH,ROAP,GCV,GCV 3W,RO/RN,TP,LIBERTY,"50.00%{NT(>5-10Yrs) - (AP - 3 KNO),46.00%{NT(>10Yrs) - (AP - 3 KNO),45.00%{NT(>1-5Yrs) - (AP - 3 KNO),13.00%{NT(>5-10Yrs) - (AP - 4 R),6.00%{NT(>10Yrs) - (AP - 4 R)"
RAW_000215,AP3MI322P,SOUTH,ANDHARA PRADESH,ROAP,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,LIBERTY,"30.00%{NT(>1-5Yrs) - (AP - 3 R),30.00%{NT(>10Yrs) - (AP - 3 R),30.00%{NT(>5-10Yrs) - (AP - 3 R),30.00%{NT(NEW) - (AP - 3 R)"
RAW_000216,AP3MI322T,SOUTH,ANDHARA PRADESH,ROAP,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,LIBERTY,"30.00%{NT(>1-5Yrs) - (AP - 3 R),30.00%{NT(>10Yrs) - (AP - 3 R),30.00%{NT(>5-10Yrs) - (AP - 3 R)"
RAW_000217,AP3PC152P,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV 3W,RO/RN,PKG,LIBERTY,"59.00%{NT(>10Yrs) - (AP - 3 KNO,AP - 4 R),56.00%{NT(>5-10Yrs) - (AP - 3 KNO,AP - 4 R),47.00%{NT(>1-5Yrs) - (AP - 3 KNO,AP - 4 R),33.00%{NT(NEW) - (AP - 3 KNO,AP - 4 R)"
RAW_000218,AP3PC152T,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV 3W,RO/RN,TP,LIBERTY,"60.00%{NT(>10Yrs) - (AP - 3 KNO,AP - 4 R),57.00%{NT(>5-10Yrs) - (AP - 3 KNO,AP - 4 R),49.00%{NT(>1-5Yrs) - (AP - 3 KNO,AP - 4 R)"
